"","thr","scale","shape","len","time","timeX"
"310",0.241626156403024,0.902587928730269,-0.237887347354681,800,0.40703010559082,0.409918546676636
"311",0.0219539453632173,1.03679742347754,-0.308435622926873,1000,0.437226533889771,0.442896127700806
"312",-0.018392470448075,0.959272912840223,-0.234831533774444,1000,0.411349296569824,0.415054082870483
"313",0.26093601907598,0.814053306278758,-0.207407833816534,800,0.384119033813477,0.387291669845581
"314",0.00148547451848943,0.937089078663984,-0.25795465333296,1000,0.384046792984009,0.387798309326172
"315",1.28702637279865,0.507676949306552,-0.138102814853878,200,0.401392698287964,0.402388572692871
"316",0.025485082305374,0.988996650790906,-0.271057807104369,1000,0.422993183135986,0.427032709121704
"317",-0.0260199605020316,0.964475010210933,-0.242569870861511,1000,0.384642124176025,0.388649940490723
"318",0.681878860866371,0.700941074521468,-0.215565420356055,500,0.395305156707764,0.397224426269531
"319",0.0143385506496627,0.989131173304227,-0.248871163435484,1000,0.389679670333862,0.395528078079224
"320",NA,NA,NA,NA,0.148600339889526,0.148609161376953
"321",0.0198723359428711,1.07582681694528,-0.331922356113527,1000,0.389367818832397,0.394370079040527
"322",0.504914896116904,0.753938240369017,-0.215789014233769,600,0.460618495941162,0.462925910949707
"323",0.043013868905659,0.939399071470293,-0.244761342915086,1000,0.402809858322144,0.406460523605347
"324",0.0059961918916692,1.07386010236392,-0.315163804720777,1000,0.412760734558105,0.416719913482666
"325",0.0371438229368325,0.990965737630394,-0.328245253760435,1000,0.458552837371826,0.462071180343628
"326",0.360999274372859,0.807659271596943,-0.234658357354263,700,0.38642144203186,0.388978958129883
"327",0.671016394259512,0.698280504384152,-0.212365491113268,500,0.391540765762329,0.393580436706543
"328",0.0323359890768529,1.02378582857981,-0.300205694330329,1000,0.42521595954895,0.428480625152588
"329",1.01342182674984,0.529452240199565,-0.0792405006305013,300,0.404793977737427,0.405972719192505
"330",0.0417726605822056,0.965817559688767,-0.258822970922957,1000,0.440122127532959,0.443705081939697
"331",-0.0307465157648285,1.04119205387929,-0.268057306629614,1000,0.398740530014038,0.403688907623291
"332",0.549524638588759,0.740119078942657,-0.242314550109613,600,0.427917003631592,0.430360794067383
"333",1.62061061872511,0.669638266342288,-0.329421266315462,100,0.416173934936523,0.417433738708496
"334",-0.0195638258876537,0.999430516806673,-0.258169203458579,1000,0.392452955245972,0.399403810501099
"335",0.279340159662641,0.854980976797778,-0.227793537538081,800,0.413470506668091,0.417960643768311
"336",0.0084281228192836,1.03303102522546,-0.286032330726111,1000,0.398287296295166,0.403711557388306
"337",0.228868556184998,0.847683759694199,-0.188694133973014,800,0.394752264022827,0.39767050743103
"338",1.03638610978986,0.656901072717993,-0.23585622108015,300,0.423250675201416,0.425029516220093
"339",0.0266311367854919,1.06003817142636,-0.359242528739422,1000,0.419803142547607,0.424978256225586
"340",0.3867754303727,0.770498417046736,-0.220634062591545,700,0.404183387756348,0.407244443893433
"341",-0.0179006782221586,1.00345717206293,-0.24510374288574,1000,0.399093866348267,0.403903245925903
"342",-0.0450777591867453,0.983892751864234,-0.281463129450265,1000,0.389774084091187,0.393707990646362
"343",1.58281112653342,0.53908630238268,-0.373841135174475,100,0.394576787948608,0.395348787307739
"344",0.367184057681734,0.808882448132085,-0.198063369355859,700,0.401550769805908,0.404336929321289
"345",-0.00744421301177906,1.07595616440425,-0.34509468633518,1000,0.39068603515625,0.396919727325439
"346",-0.0505302028535607,1.04179492918452,-0.304185323606043,1000,0.409140586853027,0.413294315338135
"347",0.0164806432336557,0.970000810766297,-0.260941604963226,1000,0.392198801040649,0.395788669586182
"348",-0.0174180965116137,1.08364789777366,-0.310719107522057,1000,0.420737504959106,0.425520420074463
"349",0.00852166466019427,1.04000366448558,-0.332229310989546,1000,0.394683122634888,0.398177146911621
"350",1.67053491351025,0.428408558911567,-0.0115151455954414,100,0.411637544631958,0.412303686141968
"351",1.68995582589591,0.39055298803688,-0.0779733580451533,100,0.442838191986084,0.444004535675049
